user_id,target_item_id,query_item,similarity_to_target,rank,history_length,most_similar_history_item
29553,3026,4316,0.670522928237915,3755,2,4316
29554,29,11382,0.6465584635734558,13449,2,11382
29555,1785,10097,0.8236207365989685,34,2,10097
29556,13509,2456,0.6547444462776184,9098,5,2456
29557,10594,4967,0.76154625415802,261,3,4967
29558,17487,399,0.6047990322113037,16693,2,399
29559,9094,183,0.5643404722213745,14865,3,183
29560,1136,14809,0.6578987836837769,5417,3,14809
29561,8412,17791,0.7504154443740845,4010,2,17791
29562,2460,3076,0.7493352890014648,1053,3,3076
29563,8480,13115,0.7514044046401978,1845,3,13115
29564,9716,1969,0.7330560684204102,2276,6,1969
29565,8060,13091,0.7250353693962097,2909,2,13091
29566,10949,14218,0.8085125684738159,41,2,14218
29567,2329,17657,0.8050121665000916,60,2,17657
29568,11412,2520,0.670810341835022,6711,2,2520
29569,11032,10936,0.6767144203186035,7721,3,10936
29570,18243,17678,0.8669519424438477,30,2,17678
29571,17155,8884,0.5859954357147217,13840,2,8884
29572,13706,8549,0.896385908126831,18,3,8549
29573,3961,16964,0.6672259569168091,4220,2,16964
29574,14611,3602,0.6409536600112915,6363,4,3602
29575,14704,18293,0.6368144154548645,7369,2,18293
29576,11940,7854,0.7392640113830566,556,4,7854
29577,17097,15086,0.6730220317840576,4193,4,15086
29578,8839,4954,0.7191320657730103,1677,2,4954
29579,3815,3251,0.7224750518798828,489,2,3251
29580,271,10059,0.6525949835777283,5430,3,10059
29581,17076,4615,0.7123669981956482,1972,2,4615
29582,17076,13646,0.7221031188964844,1086,4,13646
29583,1391,10543,0.6492564678192139,9628,6,10543
29584,17511,16214,0.6052241325378418,11764,2,16214
29585,9756,7831,0.7097479104995728,1540,4,7831
29586,198,9756,0.6079015731811523,14179,2,9756
29587,16796,2780,0.6832290887832642,7804,2,2780
29588,1220,7671,0.5814210176467896,13437,4,7671
29589,1328,7668,0.6619924902915955,10618,3,7668
29590,1253,15048,0.7125077247619629,1146,3,15048
29591,1248,1499,0.6798327565193176,736,2,1499
29592,382,5426,0.768317461013794,171,3,5426
29593,2323,5512,0.6860812902450562,6628,8,5512
29594,3128,180,0.589604377746582,9950,2,180
29595,4263,1445,0.8559458255767822,33,4,1445
29596,17168,6288,0.6431142091751099,5456,2,6288
29597,9944,9009,0.5647913813591003,15401,3,9009
29598,321,8946,0.7426029443740845,4366,3,8946
29599,8605,7249,0.6696105003356934,4123,2,7249
29600,9323,8082,0.7526076436042786,466,2,8082
29601,2555,5386,0.6445568799972534,9593,2,5386
29602,2386,4086,0.6821304559707642,3977,2,4086
29603,4086,2113,0.6570993661880493,8010,4,2113
29604,9978,1805,0.7020245790481567,2198,3,1805
29605,5152,12723,0.6848337650299072,2535,2,12723
29606,1000,2758,0.5359923839569092,16926,2,2758
29607,16857,5513,0.7070264220237732,2894,2,5513
29608,18140,14275,0.7454954981803894,698,2,14275
29609,353,18045,0.8988261222839355,1,6,18045
29610,4313,5513,0.7051360607147217,3001,3,5513
29611,1067,4622,0.7689874768257141,705,2,4622
29612,4655,1772,0.6767261624336243,663,2,1772
29613,15176,10794,0.6373015642166138,6351,2,10794
29614,1767,454,0.588394045829773,11184,3,454
29615,416,45,0.7603923678398132,743,8,45
29616,6429,5152,0.7925505638122559,212,2,5152
29617,4273,16818,0.7236264944076538,1623,3,16818
29618,12061,13773,0.8349242210388184,67,2,13773
29619,14810,5814,0.6836190223693848,4240,3,5814
29620,860,11680,0.5945932269096375,12100,6,11680
29621,962,99,0.6744751334190369,4428,4,99
29622,9370,9318,0.7515823841094971,2754,2,9318
29623,2460,922,0.7334446907043457,1577,2,922
29624,3014,962,0.7843677997589111,736,6,962
29625,6828,1949,0.7537330985069275,3805,4,1949
29626,946,16652,0.7966889142990112,547,8,16652
29627,18180,733,0.7183235883712769,3330,2,733
29628,11327,2610,0.54604172706604,17012,2,2610
29629,2959,634,0.7507761716842651,2946,2,634
29630,2757,4781,0.7778369188308716,646,3,4781
29631,962,969,0.7816377282142639,846,3,969
29632,9323,683,0.679081916809082,5110,8,683
29633,711,9402,0.6386757493019104,5602,2,9402
29634,5092,2092,0.9523033499717712,2,3,2092
29635,596,711,0.6903083920478821,1287,2,711
29636,9554,385,0.8090089559555054,115,3,385
29637,9072,3915,0.6924619674682617,7329,2,3915
29638,5564,17740,0.6162661910057068,14523,2,17740
29639,8876,376,0.6459025740623474,4389,2,376
29640,4706,2358,0.628969669342041,16256,2,2358
29641,3429,820,0.6082143187522888,11114,2,820
29642,12789,1393,0.8282139897346497,630,3,1393
29643,15762,5430,0.5626268982887268,15042,4,5430
29644,5292,3429,0.8210545778274536,51,2,3429
29645,2778,15989,0.6243704557418823,14174,5,15989
29646,1388,1079,0.7787258625030518,217,2,1079
29647,9908,9857,0.6842032074928284,2395,4,9857
29648,151,1144,0.8755362033843994,50,3,1144
29649,7871,1172,0.8220911026000977,84,2,1172
29650,1172,8259,0.7728396654129028,346,2,8259
29651,8246,7871,0.7296942472457886,1230,3,7871
29652,7881,173,0.712743878364563,1366,2,173
29653,1172,17963,0.7998161911964417,215,4,17963
29654,339,2272,0.7456247806549072,338,3,2272
29655,6124,10364,0.5957745909690857,13868,2,10364
29656,663,900,0.7383489012718201,2046,2,900
29657,17745,7614,0.6276156902313232,4573,7,7614
29658,16595,10039,0.7499960660934448,683,5,10039
29659,15144,12832,0.746874988079071,1392,3,12832
29660,1326,16615,0.6120128631591797,14077,4,16615
29661,228,5164,0.8243337869644165,119,7,5164
29662,8822,11016,0.6374979019165039,4420,2,11016
29663,1588,758,0.626828134059906,7004,3,758
29664,2560,336,0.6315438747406006,5411,2,336
29665,17111,16546,0.71465003490448,1253,3,16546
29666,2015,8903,0.6392075419425964,6575,2,8903
29667,5934,11229,0.8428754806518555,60,2,11229
29668,17481,3764,0.7352477312088013,455,2,3764
29669,8783,926,0.6217862367630005,8693,2,926
29670,5152,243,0.6251577734947205,10045,2,243
29671,7074,17498,0.7303375005722046,1571,2,17498
29672,10434,4805,0.7121759653091431,1313,8,4805
29673,7654,14587,0.7557324171066284,929,2,14587
29674,4827,934,0.671968400478363,2874,2,934
29675,6392,828,0.7095870971679688,2246,8,828
29676,1826,1863,0.7082743048667908,1344,2,1863
29677,1383,7069,0.6070972084999084,17526,3,7069
29678,10920,17824,0.8798929452896118,2,2,17824
29679,2465,4813,0.7128601670265198,844,3,4813
29680,11133,6166,0.5439254641532898,15643,5,6166
29681,6823,7608,0.8123807311058044,128,4,7608
29682,4128,14040,0.8443797826766968,188,3,14040
29683,44,10339,0.7249506711959839,1012,3,10339
29684,4317,6869,0.9239080548286438,2,4,6869
29685,3911,3561,0.8003000020980835,704,2,3561
29686,2744,29,0.6314910650253296,6876,2,29
29687,2365,14993,0.7444593906402588,1950,4,14993
29688,2333,16019,0.770888090133667,494,6,16019
29689,4272,1067,0.8960384130477905,7,2,1067
29690,15184,7520,0.8008807301521301,93,2,7520
29691,14154,3912,0.8133156299591064,108,2,3912
29692,9041,179,0.7913752198219299,1877,2,179
29693,9680,5867,0.7980220913887024,73,2,5867
29694,14318,4585,0.675915002822876,2737,3,4585
29695,15107,16890,0.6966596245765686,2309,2,16890
29696,6287,17057,0.6991814970970154,4187,4,17057
29697,8143,1615,0.6356550455093384,10032,3,1615
29698,574,1575,0.7228504419326782,2161,4,1575
29699,219,158,0.8330402374267578,129,2,158
29700,790,14522,0.7745249271392822,363,3,14522
29701,11545,11413,0.8238385915756226,38,2,11413
29702,3213,2168,0.7920258045196533,1642,2,2168
29703,4263,1620,0.895689070224762,20,2,1620
29704,3754,5357,0.7261457443237305,2006,2,5357
29705,988,10002,0.7167463302612305,1399,3,10002
29706,8673,14263,0.6681703329086304,9565,2,14263
29707,9097,5421,0.6954909563064575,8805,3,5421
29708,174,1216,0.6836413145065308,4425,3,1216
29709,7252,4624,0.8194550275802612,552,2,4624
29710,5638,2811,0.6451613306999207,11027,2,2811
29711,7380,4136,0.7548037767410278,555,3,4136
29712,1288,911,0.6912437677383423,3177,2,911
29713,14638,17275,0.6177681088447571,7132,2,17275
29714,44,5723,0.7335305213928223,3165,6,5723
29715,11084,1767,0.8707201480865479,24,2,1767
29716,17157,8163,0.7748211026191711,300,3,8163
29717,5610,15410,0.6954655647277832,1125,5,15410
29718,9455,247,0.711878776550293,4052,7,247
29719,14036,7414,0.7408416867256165,608,3,7414
29720,1191,15275,0.6556487083435059,6268,5,15275
29721,3242,3410,0.6066696643829346,15040,3,3410
29722,1830,2020,0.6184785962104797,2350,3,2020
29723,8358,10438,0.6435889601707458,13259,2,10438
29724,2015,8358,0.7735128402709961,306,3,8358
29725,1853,17647,0.6095903515815735,13854,2,17647
29726,100,820,0.6099720001220703,10925,3,820
29727,10351,7400,0.8087435960769653,61,2,7400
29728,334,429,0.879419207572937,16,3,429
29729,6202,6284,0.765729546546936,369,8,6284
29730,3729,2183,0.802001953125,1345,2,2183
29731,4937,467,0.645176887512207,7315,2,467
29732,12191,790,0.6212204694747925,6858,3,790
29733,6022,977,0.801533579826355,46,4,977
29734,2015,6536,0.7062336206436157,926,2,6536
29735,6536,6021,0.8256101012229919,11,4,6021
29736,2598,2396,0.7703275680541992,2460,8,2396
29737,1129,8034,0.7583956122398376,3540,2,8034
29738,11661,130,0.8896695375442505,4,2,130
29739,198,16098,0.7295453548431396,1576,3,16098
29740,934,13504,0.7187457084655762,1744,3,13504
29741,977,910,0.782444953918457,362,2,910
29742,1889,2518,0.71107417345047,618,2,2518
29743,5940,4087,0.5729974508285522,15629,2,4087
29744,10024,4109,0.6439220905303955,7587,2,4109
29745,5071,15786,0.7822346091270447,208,2,15786
29746,4769,9835,0.6027137637138367,11194,3,9835
29747,4046,5477,0.7506529688835144,1013,3,5477
29748,13181,16878,0.6542196273803711,3518,2,16878
29749,1072,17000,0.7227534055709839,1477,2,17000
29750,4650,9576,0.6243232488632202,9817,3,9576
29751,1866,376,0.629827618598938,7747,2,376
29752,2116,14603,0.7722724676132202,33,2,14603
29753,4213,13311,0.5395240187644958,14544,2,13311
29754,1767,376,0.6337002515792847,6877,4,376
29755,3522,11719,0.7441901564598083,1097,3,11719
29756,14692,10889,0.6453065872192383,6544,2,10889
29757,1017,5831,0.7317594289779663,1537,4,5831
29758,536,5744,0.6801793575286865,3858,4,5744
29759,10889,6394,0.580293595790863,15249,3,6394
29760,2757,14047,0.85738205909729,18,3,14047
29761,4665,12033,0.634654700756073,6238,2,12033
29762,2486,13672,0.7425234317779541,677,7,13672
29763,789,5350,0.6731740236282349,6032,2,5350
29764,268,11193,0.6572598814964294,1359,3,11193
29765,10225,8866,0.6487804651260376,8971,2,8866
29766,7184,8283,0.7001445293426514,6551,3,8283
29767,13733,6918,0.6222987174987793,12002,6,6918
29768,9747,120,0.7569753527641296,1855,2,120
29769,946,9747,0.7003520131111145,3781,6,9747
29770,967,9747,0.6959033012390137,4063,2,9747
29771,14874,16097,0.7524796724319458,1188,2,16097
29772,13059,2657,0.7696926593780518,188,2,2657
29773,1337,15773,0.6044893264770508,9989,4,15773
29774,726,547,0.6116989850997925,13731,4,547
29775,7889,4798,0.795914888381958,164,3,4798
29776,17936,1602,0.7195935249328613,1759,4,1602
29777,3251,5592,0.6621780395507812,4791,8,5592
29778,547,5015,0.5669005513191223,14676,3,5015
29779,6608,4727,0.6387336254119873,10223,3,4727
29780,12282,7190,0.7298986315727234,4104,2,7190
29781,178,12305,0.6284122467041016,5006,2,12305
29782,1262,5062,0.6932486295700073,1797,5,5062
29783,5982,4935,0.6658126711845398,2537,2,4935
29784,1546,5062,0.7233788967132568,659,8,5062
29785,5828,17392,0.6368472576141357,5341,8,17392
29786,13957,8543,0.7291060090065002,1727,8,8543
29787,2111,11979,0.6471014022827148,9809,5,11979
29788,11414,650,0.7588426470756531,2851,8,650
29789,13975,490,0.617225170135498,4446,3,490
29790,4000,1804,0.7208190560340881,3024,2,1804
29791,10459,10358,0.6262754797935486,8789,2,10358
29792,2695,1959,0.7172287702560425,2002,7,1959
29793,12231,17876,0.6118548512458801,13015,2,17876
29794,9529,8196,0.7023381590843201,1361,2,8196
29795,12491,9952,0.6453192830085754,10720,2,9952
29796,15603,4007,0.5918387174606323,14878,3,4007
29797,13449,16347,0.7162971496582031,3009,3,16347
29798,15603,6707,0.5598840713500977,16853,3,6707
29799,6307,14759,0.6621832847595215,3962,2,14759
29800,1022,6608,0.7399799227714539,621,2,6608
29801,1660,17924,0.6857379078865051,615,3,17924
29802,6217,9560,0.6966438293457031,3440,3,9560
29803,3649,1325,0.624969482421875,10450,5,1325
29804,9633,664,0.736462414264679,514,3,664
29805,3276,6034,0.7758548259735107,127,5,6034
29806,2560,17615,0.6427948474884033,10155,2,17615
29807,1850,7854,0.7233575582504272,974,4,7854
29808,1630,2560,0.684221625328064,3406,4,2560
29809,548,746,0.7409722805023193,190,2,746
29810,9748,17446,0.6368296146392822,11222,4,17446
29811,185,5556,0.6756653785705566,2276,2,5556
29812,224,17830,0.6339367628097534,11029,2,17830
29813,7760,927,0.6546467542648315,5185,3,927
29814,14339,1021,0.6985177993774414,2143,4,1021
29815,17302,6604,0.6782501935958862,3874,3,6604
29816,7279,17331,0.7250176668167114,5596,7,17331
29817,17583,7279,0.7211918830871582,1922,4,7279
29818,14622,17134,0.7415739297866821,782,6,17134
29819,15817,18342,0.7174460887908936,801,2,18342
29820,15817,17180,0.6889834403991699,3107,2,17180
29821,16484,7827,0.6932992935180664,2182,7,7827
29822,2011,11456,0.7371681332588196,556,2,11456
29823,3405,936,0.6033457517623901,13993,2,936
29824,173,9729,0.6715750694274902,6838,6,9729
29825,12391,4760,0.8128462433815002,42,4,4760
29826,13283,3541,0.5642902255058289,16302,7,3541
29827,975,4002,0.6048963069915771,10965,5,4002
29828,7427,5470,0.6058536767959595,8924,2,5470
29829,17871,12912,0.72327721118927,2412,6,12912
29830,4932,15662,0.820939302444458,512,6,15662
29831,756,8853,0.773989200592041,934,3,8853
29832,8737,1394,0.7875714898109436,686,4,1394
29833,5065,1394,0.9575324654579163,2,2,1394
29834,2996,1394,0.794114351272583,500,5,1394
29835,1394,4725,0.7810794115066528,1387,2,4725
29836,11264,12619,0.8173885345458984,1107,3,12619
29837,7680,15782,0.663589596748352,1898,3,15782
29838,7208,15816,0.6752089262008667,1959,5,15816
29839,8273,12811,0.8215868473052979,685,2,12811
29840,15041,16383,0.7628573179244995,495,8,16383
29841,81,1299,0.5769444108009338,14381,2,1299
29842,6209,16691,0.5410754084587097,18258,3,16691
29843,4663,3633,0.6391949653625488,6529,7,3633
29844,1462,4662,0.8759636282920837,9,2,4662
29845,14822,69,0.817294716835022,63,2,69
29846,17547,17559,0.8003542423248291,48,2,17559
29847,4603,3868,0.7490939497947693,894,2,3868
29848,6103,10809,0.7892721891403198,139,6,10809
29849,5893,10828,0.5737199783325195,16613,2,10828
29850,536,4712,0.5987052321434021,11273,4,4712
29851,1665,5282,0.6561779975891113,10288,2,5282
29852,2080,6588,0.6802791357040405,2062,3,6588
29853,1116,11440,0.6814740896224976,7219,2,11440
29854,390,6071,0.7985835671424866,128,2,6071
29855,3136,2770,0.7927861213684082,96,4,2770
29856,2885,2743,0.7901844382286072,1046,4,2743
29857,2321,13750,0.855244517326355,27,3,13750
29858,1127,1457,0.699677586555481,988,2,1457
29859,4504,16326,0.7819691896438599,228,3,16326
29860,7739,7841,0.7970207929611206,108,6,7841
29861,202,11011,0.5847412347793579,16149,3,11011
29862,3345,11889,0.7134010791778564,1944,3,11889
29863,2077,14866,0.6246322989463806,13770,3,14866
29864,2077,14383,0.6980224847793579,1715,2,14383
29865,17952,2077,0.7222064733505249,1661,3,2077
29866,13194,726,0.6342849731445312,6973,3,726
29867,10957,923,0.7706376314163208,1037,2,923
29868,2077,9450,0.7562191486358643,219,2,9450
29869,14330,17896,0.69572913646698,2125,3,17896
29870,745,6661,0.7406091690063477,927,3,6661
29871,18265,5430,0.6667391061782837,2595,4,5430
29872,3646,10713,0.789810061454773,73,2,10713
29873,59,3573,0.7901746034622192,800,7,3573
29874,1903,12355,0.6382168531417847,7759,4,12355
29875,16539,1688,0.7114055156707764,5913,3,1688
29876,9691,15355,0.7021892070770264,3425,4,15355
29877,844,11797,0.5675484538078308,17820,2,11797
29878,4227,4144,0.6958531141281128,3467,2,4144
29879,1467,3631,0.6453584432601929,4197,8,3631
29880,6330,7320,0.5930647850036621,11084,2,7320
29881,6826,10416,0.8053231835365295,667,4,10416
29882,6245,16368,0.6606175899505615,2096,2,16368
29883,6245,879,0.7494163513183594,738,2,879
29884,14801,17789,0.8993713855743408,2,2,17789
29885,10473,3285,0.6824361681938171,5927,2,3285
29886,16548,10473,0.8291125297546387,72,2,10473
29887,10360,8784,0.7069128751754761,2405,4,8784
29888,4000,403,0.684039831161499,3193,3,403
29889,685,2894,0.6015011072158813,12206,2,2894
29890,7760,2361,0.7511940598487854,503,4,2361
29891,10505,1898,0.5951482057571411,14675,2,1898
29892,13631,10758,0.7086969614028931,2321,3,10758
29893,4521,12555,0.6946485042572021,7406,2,12555
29894,11232,8608,0.5739305019378662,14904,3,8608
29895,7270,6769,0.6532177925109863,6260,2,6769
29896,15916,16138,0.7355213761329651,122,3,16138
29897,3484,2512,0.7511433959007263,2914,2,2512
29898,2505,5421,0.7151432633399963,6637,2,5421
29899,3449,6458,0.7552458643913269,531,4,6458
29900,9622,1778,0.8432531356811523,128,2,1778
29901,12295,3449,0.7217494249343872,5573,2,3449
29902,10976,1116,0.7877064943313599,644,2,1116
29903,2409,3015,0.7228323221206665,4930,6,3015
29904,1905,2220,0.644942045211792,3199,2,2220
29905,5009,15205,0.7337980270385742,1538,2,15205
29906,18303,17275,0.7234578132629395,973,2,17275
29907,6082,185,0.8824821710586548,22,2,185
29908,718,5642,0.7035599946975708,2118,2,5642
29909,12147,2358,0.6258626580238342,16518,2,2358
29910,4229,15777,0.6537240147590637,5394,2,15777
29911,185,10442,0.673018753528595,5276,2,10442
29912,8707,15517,0.7447272539138794,465,3,15517
29913,16074,10902,0.6378098726272583,12832,2,10902
29914,495,7870,0.6963986754417419,2814,2,7870
29915,1849,14216,0.7409646511077881,655,7,14216
29916,4741,17001,0.7261519432067871,2244,2,17001
29917,82,13343,0.7827445268630981,270,2,13343
29918,5317,8244,0.6598725318908691,3379,3,8244
29919,6555,2950,0.7762541770935059,492,3,2950
29920,7854,6750,0.6623107194900513,4953,2,6750
29921,14854,284,0.6968174576759338,1858,3,284
29922,14870,5379,0.7581732273101807,1270,5,5379
29923,14722,2323,0.6185407638549805,11625,4,2323
29924,8313,15886,0.6030830144882202,12740,2,15886
29925,1632,787,0.7188073396682739,1808,2,787
29926,10840,10292,0.8154077529907227,25,2,10292
29927,318,7320,0.5768733024597168,13696,2,7320
29928,12554,10549,0.7850773334503174,14,2,10549
29929,10529,11935,0.7930675745010376,755,2,11935
29930,15867,4210,0.6382833123207092,11430,2,4210
29931,2858,9072,0.6452124118804932,10811,3,9072
29932,2435,17244,0.7205631732940674,806,5,17244
29933,29,4715,0.6151775121688843,13389,2,4715
29934,1030,13196,0.8107261657714844,425,2,13196
29935,2833,5838,0.768379807472229,576,8,5838
29936,9374,671,0.7266132831573486,3610,2,671
29937,3076,90,0.7406752109527588,1795,2,90
29938,2164,9465,0.7365942001342773,1138,3,9465
29939,9956,2418,0.7188544273376465,154,2,2418
29940,15767,3101,0.5812340378761292,16781,3,3101
29941,3655,179,0.7566961050033569,3715,2,179
29942,1964,14761,0.719389796257019,1880,6,14761
29943,470,3904,0.6264352798461914,8215,2,3904
29944,2880,12372,0.8244403600692749,288,8,12372
29945,13140,3726,0.8530043363571167,31,4,3726
29946,9045,5248,0.670987606048584,5073,4,5248
29947,17796,4997,0.6625022888183594,3611,2,4997
29948,7470,7761,0.6313159465789795,14403,2,7761
29949,8245,1441,0.6934754848480225,1409,2,1441
29950,6871,7151,0.6336038112640381,4030,3,7151
29951,1954,2634,0.7788763046264648,717,8,2634
29952,12028,4169,0.6220376491546631,13851,3,4169
29953,11144,2283,0.615178108215332,12540,2,2283
29954,11101,17247,0.7602180242538452,974,2,17247
29955,12076,12743,0.8978086709976196,54,4,12743
29956,5723,8637,0.7946646809577942,525,4,8637
29957,3698,2784,0.6407597064971924,11150,5,2784
29958,68,4397,0.8275469541549683,25,8,4397
29959,17685,17332,0.7192612290382385,465,3,17332
29960,3080,14816,0.6280690431594849,14401,2,14816
29961,13056,14061,0.8230899572372437,19,2,14061
29962,12101,9677,0.8400465250015259,12,5,9677
29963,9711,86,0.6565122008323669,6344,2,86
29964,14010,315,0.7672751545906067,2040,8,315
29965,5355,7004,0.6259347200393677,11311,2,7004
29966,9507,1933,0.7152009010314941,4141,8,1933
29967,3202,8033,0.7720384001731873,783,4,8033
29968,5865,1694,0.840509295463562,33,2,1694
29969,5,5123,0.8710154294967651,2,2,5123
29970,2768,9979,0.7545352578163147,2437,2,9979
29971,17045,9270,0.6748583316802979,2482,4,9270
29972,3361,8268,0.6795194745063782,4624,3,8268
29973,213,17068,0.9331366419792175,2,2,17068
29974,17400,2154,0.6636182069778442,4359,2,2154
29975,8720,11563,0.740673840045929,975,3,11563
29976,14560,9224,0.609220564365387,12075,2,9224
29977,18061,698,0.6779444813728333,4118,2,698
29978,5198,11210,0.6642948389053345,1191,2,11210
29979,9445,437,0.6023346185684204,8974,3,437
29980,10545,11265,0.8136529922485352,11,2,11265
29981,3582,1767,0.8049992322921753,857,4,1767
29982,8858,15027,0.6179206371307373,7160,2,15027
29983,1058,13326,0.842397928237915,9,3,13326
29984,8299,2899,0.7464836239814758,1887,2,2899
29985,12898,11061,0.7507535219192505,526,8,11061
29986,10458,4958,0.5952078104019165,17419,2,4958
29987,13048,14455,0.6223481297492981,13699,3,14455
29988,128,1114,0.7610229253768921,1138,6,1114
29989,2046,634,0.8262897729873657,201,2,634
29990,965,3822,0.8697415590286255,41,2,3822
29991,7428,16233,0.6050606966018677,13891,3,16233
29992,29,10411,0.6254674792289734,11165,6,10411
29993,130,1055,0.7742971181869507,1244,4,1055
29994,9544,7336,0.81399005651474,125,4,7336
29995,2129,8322,0.7474227547645569,1350,5,8322
29996,2107,13785,0.6409872770309448,10169,8,13785
29997,9053,9212,0.7498823404312134,2482,3,9212
29998,13782,8041,0.7952789664268494,84,8,8041
29999,9350,12225,0.8850816488265991,3,8,12225
30000,15903,10494,0.5657427906990051,12777,4,10494
30001,12137,10485,0.7456576824188232,2557,4,10485
30002,17224,1950,0.7179478406906128,4947,6,1950
30003,18341,8653,0.6784986257553101,5585,3,8653
30004,13239,33,0.7707321047782898,354,8,33
30005,13129,45,0.9156622290611267,3,4,45
30006,14186,3041,0.7707532644271851,1045,2,3041
30007,6338,403,0.7100346088409424,1513,2,403
30008,14172,2459,0.6842620372772217,5542,5,2459
30009,11998,4443,0.7459436655044556,1552,4,4443
30010,121,2107,0.6931177377700806,3357,4,2107
30011,12785,5050,0.5990685224533081,9007,3,5050
30012,10535,1673,0.7308263778686523,428,8,1673
30013,403,1679,0.697173535823822,4284,5,1679
30014,12504,15853,0.7234554290771484,3068,6,15853
30015,130,314,0.7197273969650269,5844,2,314
30016,403,5055,0.6193214654922485,11785,2,5055
30017,5201,1826,0.7468485832214355,1754,3,1826
30018,2036,10758,0.6456572413444519,10975,3,10758
30019,17393,5934,0.7972981929779053,104,3,5934
30020,7357,734,0.5894665718078613,14089,2,734
30021,13662,1767,0.8206132650375366,497,2,1767
30022,2362,1759,0.706787109375,4465,2,1759
30023,916,1679,0.6900415420532227,4907,2,1679
30024,15309,2920,0.9113223552703857,27,6,2920
30025,128,1969,0.7591662406921387,1043,3,1969
30026,2799,87,0.791354238986969,409,6,87
30027,2862,4989,0.6935515403747559,7439,3,4989
30028,2128,490,0.6141455173492432,4750,2,490
30029,403,7199,0.7113829851150513,5492,8,7199
30030,17625,403,0.6299449801445007,11201,2,403
30031,8317,1767,0.8102750778198242,729,2,1767
30032,490,8531,0.609136700630188,17402,2,8531
30033,823,2362,0.7021931409835815,2950,3,2362
30034,1767,3804,0.6884654760360718,2015,4,3804
30035,822,2241,0.8134943246841431,117,2,2241
30036,3838,3067,0.667216420173645,5081,2,3067
30037,45,2743,0.8001490235328674,824,5,2743
30038,490,14580,0.6203157305717468,14558,2,14580
30039,2486,2128,0.6855037212371826,8670,2,2128
30040,2128,1767,0.7273386716842651,2727,3,1767
30041,6365,766,0.7001670598983765,783,3,766
30042,6918,404,0.6632105112075806,3159,4,404
30043,403,179,0.6473966836929321,13003,5,179
30044,11301,5737,0.668441116809845,4091,6,5737
30045,755,5945,0.7867617011070251,134,3,5945
30046,4527,18277,0.6168347001075745,14241,6,18277
30047,1924,825,0.6827561855316162,5085,2,825
30048,126,2424,0.8293329477310181,88,3,2424
30049,8755,536,0.5762419700622559,10006,2,536
30050,14288,6318,0.7673994302749634,536,4,6318
30051,158,359,0.6054055690765381,13496,7,359
30052,8460,2362,0.6669960618019104,6462,2,2362
30053,1673,8343,0.6880838871002197,3719,4,8343
30054,13684,1685,0.6989007592201233,6874,2,1685
30055,16015,10996,0.7292989492416382,3337,5,10996
30056,2323,11292,0.6100836396217346,13360,3,11292
30057,1258,850,0.5949404239654541,16106,2,850
30058,5234,3202,0.7482396364212036,3501,2,3202
30059,551,975,0.6917016506195068,1112,5,975
30060,7291,5635,0.9697030782699585,1,2,5635
30061,403,2023,0.7044404745101929,1003,6,2023
30062,2249,86,0.6832479238510132,2473,2,86
30063,9047,490,0.6759602427482605,1096,2,490
30064,2119,490,0.6677199602127075,1325,2,490
30065,2362,7466,0.6348347663879395,9297,2,7466
30066,5587,838,0.7416567802429199,261,2,838
30067,10211,8852,0.7885316610336304,750,6,8852
30068,2750,8138,0.7169162034988403,4351,8,8138
30069,852,3087,0.7531337738037109,607,4,3087
30070,6535,15065,0.7943001985549927,116,2,15065
30071,1776,12080,0.7968262434005737,1080,2,12080
30072,850,8712,0.7231560945510864,2403,3,8712
30073,2637,3875,0.6933039426803589,3731,2,3875
30074,844,16186,0.7426211833953857,4274,3,16186
30075,2447,7238,0.7711772918701172,1594,4,7238
30076,2387,1229,0.7013128995895386,1516,8,1229
30077,15598,17115,0.702319860458374,856,3,17115
30078,2039,490,0.5319995284080505,16623,6,490
30079,182,5865,0.6622335910797119,10016,2,5865
30080,8419,8730,0.8145917654037476,150,8,8730
30081,6964,4723,0.6597534418106079,4067,2,4723
30082,2570,8820,0.7361466884613037,1215,3,8820
30083,12913,6964,0.6810082793235779,1608,3,6964
30084,219,173,0.7781428098678589,78,2,173
30085,989,18126,0.5740292072296143,14519,5,18126
30086,8224,5267,0.7344619035720825,2116,4,5267
30087,1775,16312,0.7986242175102234,203,2,16312
30088,5593,12078,0.7994185090065002,294,5,12078
30089,3468,9945,0.6750317811965942,4693,4,9945
30090,15539,14823,0.6479576826095581,5986,4,14823
30091,14390,10238,0.8281762003898621,99,4,10238
30092,10737,2568,0.684933066368103,8725,2,2568
30093,5003,16126,0.5869312286376953,12494,2,16126
30094,14399,10646,0.7650792598724365,146,3,10646
30095,14108,10172,0.8803308606147766,24,2,10172
30096,6200,429,0.7182953953742981,985,2,429
30097,554,3000,0.6955276727676392,2356,3,3000
30098,12346,7362,0.536563515663147,16663,2,7362
30099,14822,12074,0.7874656319618225,141,7,12074
30100,11395,16915,0.7717087268829346,115,2,16915
30101,5901,11395,0.7543644905090332,128,2,11395
30102,5066,3558,0.7259787321090698,2119,2,3558
30103,1419,906,0.7312272191047668,1088,3,906
30104,11234,8188,0.7441129684448242,503,2,8188
30105,1776,820,0.6981330513954163,3088,2,820
30106,820,8387,0.6580997705459595,11256,2,8387
30107,11490,2186,0.695262610912323,4459,3,2186
30108,3660,820,0.6871758699417114,3808,6,820
30109,4436,2765,0.7011520862579346,936,2,2765
